id;modified;language;license;collectionCode;basisOfRecord;dynamicProperties;occurrenceID;organismQuantity;organismQuantityType;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;footprintWKT;scientificNameID;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;scientificNameAuthorship;vernacularName
2438_MISTA_Antarctic_Phipoda:0836;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0836;1;individual count;672;677;-71.19999695;-13.46666622;POINT(-13.4666662216187 -71.1999969482422);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0837;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0837;1;individual count;402;412;-71.19999695;-13.23333359;POINT(-13.2333335876465 -71.1999969482422);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0838;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0838;1;individual count;185;187;-71.26667023;-13.0666666;POINT(-13.0666666030884 -71.2666702270508);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0839;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0839;1;individual count;303;330;-71.66666412;-12.58333302;POINT(-12.5833330154419 -71.6666641235352);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0840;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0840;1;individual count;522;531;-71.09999847;-12.5666666;POINT(-12.5666666030884 -71.0999984741211);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0841;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0841;1;individual count;499;515;-71.09999847;-12.5666666;POINT(-12.5666666030884 -71.0999984741211);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0842;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0842;1;individual count;575;609;-71.53333282;-12.46666622;POINT(-12.4666662216187 -71.533332824707);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0843;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0843;1;individual count;402;450;-71.66666412;-12.35000038;POINT(-12.3500003814697 -71.6666641235352);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0844;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0844;1;individual count;389;423;-71.65000153;-12.35000038;POINT(-12.3500003814697 -71.6500015258789);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0845;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0845;1;individual count;196;212;-71.65000153;-12.16666698;POINT(-12.1666669845581 -71.6500015258789);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0846;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0846;1;individual count;232;239;-60.63333511;-46.96666718;POINT(-46.966667175293 -60.6333351135254);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0847;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0847;1;individual count;699;712;-74.59999847;-29.71666718;POINT(-29.716667175293 -74.5999984741211);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0848;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0848;1;individual count;483;484;-74.66666412;-29.70000076;POINT(-29.7000007629395 -74.6666641235352);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0849;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0849;1;individual count;1996;2012;-74.16666412;-29.70000076;POINT(-29.7000007629395 -74.1666641235352);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0850;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0850;1;individual count;799;810;-74.58333588;-29.66666603;POINT(-29.6666660308838 -74.5833358764648);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0851;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0851;1;individual count;794;805;-74.6166687;-29.60000038;POINT(-29.6000003814697 -74.6166687011719);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0852;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0852;1;individual count;593;602;-74.66666412;-29.53333282;POINT(-29.533332824707 -74.6666641235352);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0853;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0853;1;individual count;451;453;-75.05000305;-28.01666641;POINT(-28.0166664123535 -75.0500030517578);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0854;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0854;1;individual count;457;462;-75.1166687;-28;POINT(-28 -75.1166687011719);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0855;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0855;1;individual count;404;407;-75.15000153;-27.58333397;POINT(-27.5833339691162 -75.1500015258789);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0856;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0856;1;individual count;399;404;-75.15000153;-27.54999924;POINT(-27.5499992370605 -75.1500015258789);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0857;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0857;1;individual count;270;280;-75.23332977;-26.98333359;POINT(-26.9833335876465 -75.2333297729492);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0858;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0858;1;individual count;275;279;-75.25;-26.64999962;POINT(-26.6499996185303 -75.25);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0859;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0859;1;individual count;569;574;-75.26667023;-25.98333359;POINT(-25.9833335876465 -75.2666702270508);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0860;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0860;1;individual count;294;305;-73.3666687;-20.75;POINT(-20.75 -73.3666687011719);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0861;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0861;1;individual count;2025;2037;-71.15000153;-13.80000019;POINT(-13.8000001907349 -71.1500015258789);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0862;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0862;1;individual count;402;412;-71.19999695;-13.23333359;POINT(-13.2333335876465 -71.1999969482422);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0863;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0863;1;individual count;185;187;-71.26667023;-13.0666666;POINT(-13.0666666030884 -71.2666702270508);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0864;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0864;1;individual count;522;531;-71.09999847;-12.5666666;POINT(-12.5666666030884 -71.0999984741211);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0865;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0865;1;individual count;196;212;-71.65000153;-12.16666698;POINT(-12.1666669845581 -71.6500015258789);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix
2438_MISTA_Antarctic_Phipoda:0866;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0866;1;individual count;182;213;-61;-55.20000076;POINT(-55.2000007629395 -61);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0867;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0867;1;individual count;232;239;-60.63333511;-46.96666718;POINT(-46.966667175293 -60.6333351135254);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0868;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0868;1;individual count;483;484;-74.66666412;-29.70000076;POINT(-29.7000007629395 -74.6666641235352);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0869;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0869;1;individual count;1996;2012;-74.16666412;-29.70000076;POINT(-29.7000007629395 -74.1666641235352);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0870;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0870;1;individual count;509;518;-74.66666412;-29.66666603;POINT(-29.6666660308838 -74.6666641235352);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0871;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0871;1;individual count;701;708;-74.6333313;-29.63333321;POINT(-29.6333332061768 -74.6333312988281);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0872;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0872;1;individual count;593;602;-74.66666412;-29.53333282;POINT(-29.533332824707 -74.6666641235352);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0873;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0873;1;individual count;451;453;-75.05000305;-28.01666641;POINT(-28.0166664123535 -75.0500030517578);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0874;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0874;1;individual count;457;462;-75.1166687;-28;POINT(-28 -75.1166687011719);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0875;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0875;1;individual count;404;407;-75.15000153;-27.58333397;POINT(-27.5833339691162 -75.1500015258789);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0876;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0876;1;individual count;399;404;-75.15000153;-27.54999924;POINT(-27.5499992370605 -75.1500015258789);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0877;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0877;1;individual count;270;280;-75.23332977;-26.98333359;POINT(-26.9833335876465 -75.2333297729492);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0878;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0878;1;individual count;275;279;-75.25;-26.64999962;POINT(-26.6499996185303 -75.25);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0879;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0879;1;individual count;498;;-75.26667023;-26.28333282;POINT(-26.283332824707 -75.2666702270508);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0880;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0880;1;individual count;500;509;-75.25;-26.28333282;POINT(-26.283332824707 -75.25);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0881;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0881;1;individual count;500;506;-75.25;-26.21666718;POINT(-26.216667175293 -75.25);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0882;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0882;1;individual count;601;614;-75.30000305;-26.06666756;POINT(-26.0666675567627 -75.3000030517578);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0883;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0883;1;individual count;569;574;-75.26667023;-25.98333359;POINT(-25.9833335876465 -75.2666702270508);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0884;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0884;1;individual count;593;624;-75.30000305;-25.96666718;POINT(-25.966667175293 -75.3000030517578);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0885;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0885;1;individual count;406;409;-73.44999695;-21.56666756;POINT(-21.5666675567627 -73.4499969482422);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0886;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0886;1;individual count;193;197;-73.58333588;-21.06666756;POINT(-21.0666675567627 -73.5833358764648);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0887;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0887;1;individual count;352;399;-73.28333282;-21;POINT(-21 -73.283332824707);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0888;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0888;1;individual count;294;305;-73.3666687;-20.75;POINT(-20.75 -73.3666687011719);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0889;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:0889;1;individual count;672;677;-71.19999695;-13.46666622;POINT(-13.4666662216187 -71.1999969482422);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0890;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0890;1;individual count;402;412;-71.19999695;-13.23333359;POINT(-13.2333335876465 -71.1999969482422);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
2438_MISTA_Antarctic_Phipoda:0891;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:0891;1;individual count;185;187;-71.26667023;-13.0666666;POINT(-13.0666666030884 -71.2666702270508);urn:lsid:marinespecies.org:taxname:101484;Colomastix;Animalia;Arthropoda;Malacostraca;Amphipoda;Colomastigidae;Colomastix;;Grube;Colomastix 1
